id	type	char_flags_txt	char_flags_txt_value	flags_txt	flags_txt_value	x	y	direction	shield	portrait	movetype	movemode	speed	int_speed	energy	energy_max	energy_med	rest	rest_count	timeout	combat_opponent	combat_str	combat_power	combat_limit	anim1	anim2	anim3	anim4
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	170	191	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	17	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	17	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	17	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	134	200	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	17	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	134	200	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	17	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	150	247	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	18	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	150	247	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	18	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	117	188	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	18	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	117	188	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	18	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	145	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast	+dead+hidden	4100	+obstacle	4	146	220	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	234	18	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	222	45	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	231	40	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	228	41	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	230	35	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	236	44	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	243	44	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	236	50	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	230	57	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	230	52	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	230	62	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	238	64	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	234	70	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	235	76	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	239	76	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	232	81	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	233	96	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	222	92	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	235	101	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	238	106	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	232	110	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	232	114	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	218	103	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	211	19	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	240	35	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	223	22	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	238	13	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	231	36	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	237	53	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
3	beast		0	+obstacle	4	239	80	NORTH	shield_1	head_28	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
